
11197,821133;0,006750;11200,267159;-0,059607;11199,218786;1,381845;11199,990225;-1,454514
11198,740207;0,007052;11199,782498;-0,061225;11202,965466;1,375688;11200,526447;-1,456626
11200,407756;0,000831;11199,149133;-0,063777;11190,929433;1,381806;11201,229925;-1,460088
11199,541456;0,003155;11198,601786;-0,060691;11206,068993;1,374663;11199,493513;-1,456532
11199,701471;0,007366;11200,096075;-0,059773;11199,870983;1,382108;11200,899669;-1,454993
11198,688445;0,010158;11199,276215;-0,056430;11200,958522;1,382480;11198,921950;-1,450935
11204,285539;0,004137;11201,336875;-0,060101;11203,656712;1,379849;11202,107420;-1,455227
11201,089311;0,009048;11199,733090;-0,057343;11201,425743;1,381384;11199,374457;-1,451357
11201,830390;0,004164;11199,513969;-0,061202;11195,741204;1,382111;11200,812037;-1,457206
11203,242141;0,007528;11201,192763;-0,057025;11201,874182;1,383691;11200,981907;-1,451556
11203,270915;0,004755;11198,611078;-0,059249;11202,497167;1,378651;11199,524454;-1,454699
11197,874717;0,010148;11200,888167;-0,056389;11196,546595;1,387004;11200,058579;-1,451010
11200,660034;0,007526;11200,121788;-0,057765;11201,197627;1,381996;11200,471159;-1,452243
11205,145637;0,001399;11199,153426;-0,061260;11199,479608;1,379269;11199,279648;-1,456761
11199,333997;0,005614;11197,944719;-0,058830;11201,547475;1,378945;11199,747221;-1,455025
11198,842648;0,006938;11199,369153;-0,059016;11203,887622;1,379304;11199,490657;-1,453634
11201,864737;0,000502;11199,490443;-0,064129;11199,316112;1,376011;11200,174817;-1,460106
11200,527124;0,011066;11200,616132;-0,055604;11201,914866;1,385242;11199,339694;-1,448793
11203,676424;0,005866;11200,492107;-0,059358;11198,953091;1,383014;11201,245757;-1,454748
11201,724276;-0,007055;11200,969534;-0,071095;11199,077534;1,370351;11201,552620;-1,466327
11200,491929;0,004888;11201,556509;-0,061230;11199,859483;1,381307;11201,566519;-1,456288
11204,754324;0,002123;11198,561489;-0,060103;11200,961804;1,378455;11199,175141;-1,455547
11202,601610;0,005839;11200,872568;-0,059069;11202,490986;1,379656;11200,469153;-1,453565
11201,414062;0,004264;11199,839987;-0,061231;11194,823043;1,383766;11199,179787;-1,455336
11201,305284;0,004223;11200,375366;-0,061629;11196,308889;1,381512;11200,642520;-1,457611
11199,851787;0,001205;11200,362750;-0,064298;11207,678442;1,370222;11200,280080;-1,459018
11202,926363;-0,003554;11198,778793;-0,064494;11200,426753;1,373600;11200,506050;-1,460949
11201,952865;0,005387;11201,161900;-0,060396;11198,622637;1,381804;11201,576966;-1,455870
11200,930419;0,004495;11199,804570;-0,060485;11201,071793;1,380956;11200,650262;-1,456058
11200,834230;0,004635;11199,888920;-0,060584;11201,453301;1,380030;11200,524453;-1,455963
11205,098501;0,004324;11199,953704;-0,058272;11196,255095;1,383847;11201,395710;-1,453758
11200,777123;0,007573;11198,788049;-0,058674;11199,957615;1,381777;11200,056908;-1,454429
11199,468677;0,006038;11201,441885;-0,061040;11199,884593;1,382276;11200,699377;-1,455214
11199,396275;0,010636;11200,129430;-0,058019;11192,467181;1,388228;11200,821604;-1,452782
