
15000,381943;0,500538;15000,330733;0,500322;15000,276494;0,500631;15000,176185;0,500669
15000,205179;0,500286;15000,356447;0,500632;15000,343392;0,500404;15000,315875;0,500526
15000,123359;0,500308;15000,266711;0,500499;15000,260710;0,500348;15000,191213;0,500509
15000,373824;0,500082;15000,169828;0,500374;15000,212937;0,500264;15000,130010;0,500396
15000,504056;0,500396;15000,147932;0,500449;15000,357092;0,500378;15000,251747;0,500244
15000,292358;0,500210;15000,095422;0,500456;15000,570438;0,500301;15000,244357;0,500179
15000,376281;0,500416;15000,433826;0,500404;15000,279010;0,500417;15000,054660;0,500486
15000,166005;0,500311;15000,339994;0,500170;15000,205190;0,500177;15000,307400;0,500460
15000,194589;0,500469;15000,079936;0,500372;15000,425812;0,500496;15000,566987;0,500478
15000,459382;0,500509;15000,161224;0,500315;15000,571071;0,500346;15000,265576;0,500501
15000,348743;0,500305;15000,348291;0,500218;15000,404865;0,500224;15000,356317;0,500358
15000,398945;0,500259;15000,104991;0,500378;15000,161214;0,500447;15000,398006;0,500358
15000,343509;0,500473;15000,569617;0,500485;15000,184740;0,500395;15000,404730;0,500484
15000,300931;0,500335;15000,281592;0,500427;15000,130638;0,500396;15000,336285;0,500371
15000,278979;0,500602;15000,225094;0,500718;15000,104847;0,500517;15000,314643;0,500758
15000,303262;0,500515;15000,129509;0,500464;15000,131680;0,500409;15000,085017;0,500414
15000,203299;0,500446;15000,320876;0,500520;15000,311225;0,500332;15000,537762;0,500350
15000,472703;0,500241;15000,470673;0,500330;15000,272348;0,500372;15000,195882;0,500557
15000,397200;0,500818;15000,334010;0,500629;15000,403442;0,500675;15000,305055;0,500657
15000,344161;0,500410;15000,212837;0,500352;15000,400195;0,500304;15000,459997;0,500162
15000,213563;0,500607;15000,401832;0,500733;15000,234333;0,500667;15000,371437;0,500469
15000,375879;0,500511;15000,512718;0,500606;15000,279124;0,500516;14999,914920;0,500744
15000,296607;0,500315;15000,162265;0,500525;15000,463900;0,500305;15000,655519;0,500252
15000,285801;0,500233;15000,110729;0,500502;15000,256932;0,500486;15000,407335;0,500411
15000,396432;0,500425;15000,170422;0,500551;15000,286024;0,500329;15000,194634;0,500623
15000,614690;0,500104;15000,419988;0,500643;15000,399087;0,500283;15000,301747;0,500394
15000,293721;0,500312;15000,271634;0,500649;14999,963562;0,500424;15000,036942;0,500427
15000,222695;0,500398;15000,272798;0,500445;15000,235868;0,500431;15000,144086;0,500239
15000,462757;0,500421;15000,493714;0,500455;15000,505095;0,500411;15000,232247;0,500490
15000,200896;0,500474;15000,233501;0,500410;15000,242508;0,500547;15000,507966;0,500523
15000,566545;0,500474;15000,040456;0,500631;15000,295083;0,500564;15000,381114;0,500569
15000,261029;0,500311;15000,275333;0,500398;15000,196816;0,500304;15000,227079;0,500388
15000,339731;0,500453;15000,309411;0,500424;15000,239229;0,500739;15000,329912;0,500272
15000,108566;0,500501;15000,026576;0,500276;15000,202504;0,500218;15000,213530;0,500198
15000,417054;0,500610;15000,432139;0,500464;15000,260056;0,500561;15000,513678;0,500393
15000,439555;0,500248;15000,156114;0,500462;14999,981345;0,500475;15000,201131;0,500480
15000,301157;0,500413;15000,395691;0,500739;15000,138955;0,500454;15000,191152;0,500507
15000,251093;0,500429;15000,286964;0,500463;15000,081194;0,500552;15000,316743;0,500404
15000,390653;0,500370;15000,346613;0,500292;14999,998763;0,500345;15000,515810;0,500289
15000,254470;0,500544;15000,380669;0,500427;15000,006926;0,500483;15000,165558;0,500706
15000,122472;0,500719;15000,411199;0,500511;15000,440128;0,500344;15000,449024;0,500579
15000,240548;0,500617;15000,260362;0,500415;15000,468417;0,500488;15000,538283;0,500376
15000,409106;0,500262;15000,210292;0,500392;15000,483700;0,500531;15000,712549;0,500138
15000,188993;0,500268;15000,337284;0,500175;15000,320036;0,500340;15000,190320;0,500271
15000,451721;0,500434;15000,314116;0,500735;15000,020324;0,500690;15000,459675;0,500555
15000,278449;0,500133;15000,389347;0,500110;15000,100269;0,500584;15000,371723;0,500323
15000,334786;0,500041;15000,310693;0,500035;15000,066829;0,500444;15000,354648;0,500337
15000,505723;0,500863;15000,262062;0,500493;15000,290041;0,500419;15000,324125;0,500566
15000,423402;0,500537;15000,398763;0,500327;15000,251016;0,500548;15000,226954;0,500490
15000,286080;0,500575;15000,392191;0,500528;15000,154361;0,500819;15000,215627;0,500702
