
2400,147341;2,485847;2401,269367;0,422540;2403,134389;0,186844;2400,528668;2,611880
2500,206790;2,484226;2500,709245;0,441865;2501,358502;0,203872;2500,499330;2,622522
2599,913603;2,482722;2600,792386;0,461566;2600,707899;0,222154;2600,298541;2,633788
2699,997120;2,481015;2700,349207;0,481594;2701,030877;0,241022;2700,203445;2,645942
2799,921564;2,479563;2799,806393;0,501650;2800,615080;0,260280;2799,879013;2,658269
2899,810101;2,477915;2899,772379;0,522014;2898,304764;0,281522;2899,847807;2,670954
2999,944613;2,475487;2999,915049;0,542798;2999,900222;0,303089;2999,964882;2,684200
3100,054574;2,473766;3100,185202;0,563709;3100,013001;0,325634;3100,032913;2,698032
3200,146371;2,471700;3200,059317;0,584985;3199,795441;0,350194;3200,082300;2,712448
3300,137542;2,469569;3300,064591;0,606504;3300,334954;0,374580;3300,116468;2,727200
3400,189780;2,466880;3400,130181;0,628529;3399,521188;0,400252;3400,216783;2,742621
3500,108351;2,465137;3499,986188;0,650795;3499,532568;0,427473;3500,046279;2,758778
3599,918078;2,462975;3600,048148;0,673355;3600,021680;0,455205;3600,019750;2,775079
3700,198607;2,459843;3700,150201;0,696031;3699,852425;0,484381;3700,079569;2,791641
3800,184591;2,457052;3800,055584;0,719560;3800,013957;0,514486;3800,051570;2,809260
3900,221944;2,454006;3899,978993;0,743079;3900,475221;0,545981;3900,119246;2,826767
4000,190778;2,451253;4000,072653;0,767117;3999,854841;0,578383;4000,147170;2,845040
4100,070201;2,447671;4100,083644;0,791401;4100,089842;0,612361;4100,147787;2,863716
4200,134271;2,444028;4200,303166;0,816260;4200,507401;0,647558;4200,186271;2,882975
4300,037912;2,440788;4299,941793;0,841316;4300,345861;0,683912;4299,944017;2,902445
4400,005873;2,437085;4399,940790;0,866872;4400,000401;0,721282;4399,972053;2,922447
4499,956528;2,433364;4499,974779;0,892911;4499,951371;0,760783;4500,026469;2,942890
4600,035610;2,429649;4600,063744;0,919240;4599,538767;0,801022;4600,004308;2,963686
4700,038986;2,424779;4700,068594;0,945845;4699,888479;0,842828;4700,079720;2,984467
4800,143675;2,420940;4800,119075;0,973107;4800,075316;0,885946;4800,143510;3,006212
4900,184832;2,416065;4900,156195;1,000458;4900,264905;0,930496;4900,161126;3,027778
5000,157018;2,411513;5000,080346;1,028458;5000,151208;0,976954;5000,141816;3,049914
5099,930515;2,406140;5099,914269;1,056589;5099,898883;1,024453;5100,011654;3,071657
