
10599,610277;2,251580;10603,747052;1,700457;10602,370680;3,480100;10604,064095;2,400856
10599,900566;2,251522;10603,800408;1,700315;10602,481824;3,479934;10604,054199;2,400724
10599,057485;2,251830;10603,339975;1,700397;10602,300040;3,479954;10603,886577;2,400984
10600,019401;2,252036;10603,772469;1,700535;10601,728349;3,479851;10603,961417;2,400948
10599,401797;2,251904;10603,712761;1,700388;10602,327177;3,479692;10604,249917;2,400905
10599,225479;2,251590;10603,659017;1,700626;10602,384596;3,480543;10604,114522;2,401291
10599,853165;2,251805;10603,763553;1,700516;10602,408697;3,479894;10604,221050;2,401206
10599,875804;2,251917;10603,586276;1,700557;10602,042387;3,479755;10604,108626;2,401280
10600,028703;2,252020;10603,710990;1,700583;10602,596635;3,479929;10604,282329;2,401308
10599,822597;2,251311;10603,681242;1,700428;10602,000646;3,479719;10604,202501;2,401136
10599,977013;2,251395;10603,883877;1,700474;10602,337830;3,480262;10604,095984;2,401115
10600,151897;2,252072;10604,012277;1,700675;10602,689515;3,480547;10604,215744;2,401416
10600,177006;2,251558;10603,610709;1,700491;10602,322739;3,479672;10604,186734;2,401139
10599,727314;2,251768;10603,954179;1,700761;10602,496380;3,480474;10604,438632;2,401464
10599,213816;2,251655;10603,589415;1,700895;10602,497374;3,480856;10603,942583;2,401634
10599,338904;2,251345;10603,647349;1,700652;10601,936607;3,480845;10604,017638;2,401440
10599,708795;2,252628;10603,929508;1,700394;10602,379836;3,480436;10604,370311;2,401310
10600,165895;2,251452;10603,662778;1,700484;10602,206831;3,480469;10604,174955;2,401304
10599,138766;2,251272;10603,779166;1,700647;10602,728893;3,481559;10604,275144;2,401304
10599,629269;2,251902;10603,801622;1,700522;10602,537688;3,480059;10604,178279;2,401454
10599,807032;2,251418;10603,580139;1,700433;10602,404537;3,480323;10604,215273;2,401385
10599,809190;2,251464;10603,671614;1,700558;10602,275259;3,481013;10604,134288;2,401582
10600,099479;2,251450;10603,674910;1,700571;10602,048201;3,480407;10604,136485;2,401449
10599,798962;2,251728;10603,460347;1,700604;10601,998975;3,480288;10604,049393;2,401440
10599,305190;2,251793;10603,620899;1,700638;10602,176319;3,480335;10604,121474;2,401553
10599,232617;2,251668;10603,670804;1,700664;10602,350356;3,480816;10603,991174;2,401619
10599,533523;2,251083;10603,768717;1,700436;10602,027702;3,480298;10604,467568;2,401394
10600,422359;2,251446;10603,764613;1,700671;10602,532046;3,480401;10604,178185;2,401772
10600,245812;2,251321;10603,888892;1,700766;10601,984119;3,480902;10604,463369;2,401662
10599,551704;2,251767;10603,722133;1,700747;10602,137656;3,480555;10604,059883;2,401793
10599,720192;2,252088;10603,523472;1,700657;10602,182707;3,480494;10604,166133;2,401724
10600,404586;2,251795;10603,463560;1,700928;10601,774009;3,481146;10604,120031;2,402001
10599,692652;2,251746;10603,827248;1,700511;10602,160451;3,480913;10604,194527;2,401820
10599,383062;2,251093;10603,755857;1,700723;10602,515093;3,480197;10604,096082;2,401789
10600,449031;2,251667;10603,683863;1,700645;10602,392715;3,480679;10604,002780;2,401873
10599,999024;2,251405;10603,679631;1,701039;10601,994817;3,480608;10603,848947;2,402095
10600,450034;2,251791;10603,810515;1,700737;10602,111489;3,480522;10604,035059;2,401888
10599,165441;2,251905;10603,526516;1,700614;10602,545968;3,480049;10604,266348;2,401748
10600,236326;2,252217;10603,550196;1,700933;10602,722345;3,480461;10604,011931;2,401975
10599,870391;2,251702;10603,639732;1,700776;10602,611230;3,480435;10604,080851;2,401926
10599,670323;2,251565;10603,664159;1,700618;10602,251680;3,480368;10604,265531;2,401634
